duration,protocol_type, Timestamp,source ip,source_host,destination ip,destination_host,flow bytes/s,flow byte mb,class,severity,flow packets,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,data
0,tcp,12/1/2018 10:59,104.238.127.21,Hacker 31,172.31.66.21,Smart Phone 20,605131.2378,605.13 KB,neptune,,1375.298268,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,0,0,1,0,0,255,7,0.03,0.07,0,0,0.83,1,0.02,0,18
0,udp,12/1/2018 10:53,104.24.111.133,Hacker 32,172.31.66.85,Smart Phone 71,3272957.191,3.27 MB,normal,Low,7438.539071,domain_u,SF,44,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,18
4,tcp,12/1/2018 10:59,104.24.111.133,Hacker 32,172.31.66.85,Smart Phone 71,443039.2492,443.04 KB,guess_passwd,,1006.907385,pop_3,SF,31,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,66,64,0.95,0.03,0.02,0.03,0,0,0,0,6
0,tcp,12/1/2018 10:55,104.244.43.112,Hacker 9,172.31.66.57,Fax Server,4689581.668,4.69 MB,normal,High,10658.14015,smtp,SF,921,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,146,171,0.58,0.16,0.01,0.02,0.01,0.05,0.01,0.01,21
280,tcp,12/1/2018 10:55,104.244.43.112,Hacker 9,172.31.65.33,Fax Server,104000000,104.00 MB,warezmaster,High,200000,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,5,10,0.8,0.4,0.8,0.3,0,0,0,0,9
0,tcp,12/1/2018 11:02,104.244.43.112,Hacker 9,172.31.66.57,Smart Phone 55,13944.03021,13.94 KB,normal,,193.6670863,http,SF,233,771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,162,255,1,0,0.01,0.01,0,0,0,0,21
0,tcp,12/1/2018 11:03,104.244.43.112,Hacker 9,172.31.65.33,Smart Phone 55,3448410.988,3.45 MB,normal,,7837.2977,http,SF,259,930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:56,104.244.43.80,Hacker 33,172.31.68.4,Smart Phone 141,4639860.14,4.64 MB,guess_passwd,Critical,10598.77622,telnet,SF,126,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,64,0.25,0.02,0,0,0,0,0.01,0.05,11
0,udp,12/1/2018 11:05,104.244.43.80,Hacker 33,172.31.68.4,Smart Phone 141,9666.972787,9.67 KB,normal,,193.3394557,domain_u,SF,44,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,215,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,18
8,tcp,12/1/2018 10:54,104.25.114.47,Hacker 34,172.31.65.57,Printer 2,123158.7418,123.16 KB,guess_passwd,Critical,279.9062314,pop_3,SF,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,246,0.96,0.01,0,0,0,0,0,0,17
0,udp,12/1/2018 11:00,104.25.114.47,Hacker 34,172.31.65.57,Printer 2,2647731.376,2.65 MB,snmpguess,,6017.571308,private,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,13
1,tcp,12/1/2018 10:57,104.25.16.36,Hacker 35,192.168.10.14,Router 20,1472000000,1472.00 MB,mscan,Low,1000000,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,1,0.5,1,1,158,59,0.25,0.03,0.01,0.03,0.02,0.02,0.89,0.98,14
0,tcp,12/1/2018 11:06,104.25.16.36,Hacker 35,192.168.10.14,Router 20,943000000,943.00 MB,normal,,1000000,http,SF,218,768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,144,255,1,0,0.01,0.01,0,0,0,0,21
1,tcp,12/1/2018 10:56,104.27.170.98,Hacker 36,172.31.66.64,Smart Phone 56,2515859.877,2.52 MB,mailbomb,Critical,5761.207867,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,159,0.62,0.13,0,0,0,0,0.36,0,11
0,icmp,12/1/2018 11:04,104.27.170.98,Hacker 36,172.31.66.64,Smart Phone 56,2494016.088,2.49 MB,saint,,5689.621346,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,1,0,1,3,34,1,0,1,0.29,0,0,0,0,15
0,tcp,12/1/2018 10:54,104.28.20.184,Hacker 10,172.31.69.4,Smart Phone 88,2628525.512,2.63 MB,guess_passwd,Medium,6026.516673,telnet,SF,124,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0.02,0.02,0.01,0.01,14
0,udp,12/1/2018 10:55,104.28.20.184,Hacker 10,172.31.67.117,Smart Phone 88,4989793.604,4.99 MB,satan,Critical,11340.44001,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0.06,0.56,0,255,1,0,0.73,1,0,0,0,0,0,19
0,tcp,12/1/2018 11:00,104.28.20.184,Hacker 10,172.31.69.4,Router 8,2625376.652,2.63 MB,normal,,5966.765118,http,SF,312,1405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:03,104.28.20.184,Hacker 10,172.31.67.117,Router 8,4652392.281,4.65 MB,mscan,,10573.61882,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0.17,1,0.33,1,0,0.67,175,88,0.34,0.03,0.01,0.02,0.01,0.01,0.87,0.62,14
0,tcp,12/1/2018 10:55,104.31.74.124,Hacker 37,172.31.68.10,Smart Phone 129,4788333.877,4.79 MB,saint,Critical,10882.57699,ftp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0.25,1,0,17,1,0.06,0.47,0.06,0,0,0,0.24,1,14
0,tcp,12/1/2018 11:02,104.31.74.124,Hacker 37,172.31.68.10,Smart Phone 129,3027844.13,3.03 MB,neptune,,6916.46761,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,15,0,0,1,1,0.15,0.07,0,255,15,0.06,0.05,0,0,0,0,1,1,21
0,tcp,12/1/2018 10:57,104.67.65.130,Hacker 38,172.31.68.30,Smart Phone 140,296642.1625,296.64 KB,portsweep,Critical,679.2974347,systat,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0.02,0,0.98,1,0.01,0.85,0,94,1,0.01,0.78,0.9,0,0.02,0,0.88,1,14
0,tcp,12/1/2018 11:06,104.67.65.130,Hacker 38,172.31.68.30,Smart Phone 140,996000000,996.00 MB,normal,,2000000,http,SF,212,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,1,0,0.18,114,255,1,0,0.01,0.06,0,0,0,0,21
0,tcp,12/1/2018 10:51,104.67.74.254,Hacker 11,172.31.67.75,DHCP Server,2202.648106,2.20 KB,neptune,Low,5.006018423,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,8,0,0,1,1,0.03,0.06,0,255,8,0.03,0.06,0,0,0,0,1,1,18
0,udp,12/1/2018 10:53,104.67.74.254,Hacker 11,172.31.65.121,DHCP Server,986370.1578,986.37 KB,snmpguess,Critical,2241.750359,private,SF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,17
0,tcp,12/1/2018 10:58,104.67.74.254,Hacker 11,172.31.67.75,Smart Phone 122,2558906.63,2.56 MB,normal,Critical,5847.953216,http,SF,286,6979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,0.33,0.01,0,0,0,0,21
0,tcp,12/1/2018 10:59,104.67.74.254,Hacker 11,172.31.65.121,Smart Phone 122,20148.71672,20.15 KB,normal,,191.8925402,http,SF,228,5210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,129,255,1,0,0.01,0.04,0,0,0,0,21
0,tcp,12/1/2018 10:53,104.67.77.70,Hacker 39,172.31.66.124,Smart Phone 16,1279407.877,1.28 MB,satan,Low,2907.745176,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.06,0,0.94,1,0,1,0,255,1,0,1,0,0,0,0,1,1,20
0,icmp,12/1/2018 10:59,104.67.77.70,Hacker 39,172.31.66.124,Smart Phone 16,2666585.861,2.67 MB,smurf,,6060.422411,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,168,168,1,0,1,0,0,0,0,0,18
0,tcp,12/1/2018 10:55,104.72.32.112,Hacker 40,192.168.10.8,Hub B,5031158.882,5.03 MB,normal,Low,11434.452,http,SF,249,879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,98,255,1,0,0.01,0.05,0,0,0,0,21
0,udp,12/1/2018 11:03,104.72.32.112,Hacker 40,192.168.10.8,Hub B,4898686.261,4.90 MB,normal,,11133.37787,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0.4,255,252,0.99,0.01,0.03,0,0,0,0,0,21
0,tcp,12/1/2018 10:58,104.86.80.239,Hacker 41,172.31.67.94,Smart Phone 126,1472000000,1472.00 MB,normal,Critical,1000000,http,SF,247,4986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,1,0,0.18,9,255,1,0,0.11,0.01,0,0,0,0,21
0,tcp,12/1/2018 11:06,104.86.80.239,Hacker 41,172.31.67.94,Smart Phone 126,1742000000,1742.00 MB,neptune,,2000000,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,8,1,1,0,0,0.05,0.1,0,255,8,0.03,0.1,0,0,1,1,0,0,21
0,icmp,12/1/2018 10:55,104.88.89.135,Hacker 42,192.168.10.25,Palo Alto Firewall,Infinity,Infinity,normal,Low,Infinity,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,4,0.02,0.01,0.02,0,0,0,0,0,19
0,tcp,12/1/2018 11:02,104.88.89.135,Hacker 42,192.168.10.25,Palo Alto Firewall,736000000,736.00 MB,normal,,500000,http,SF,293,741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,44,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0.01,0.01,0,0,21
0,tcp,12/1/2018 10:57,104.90.38.79,Hacker 43,172.31.66.42,Smart Phone 28,2944000000,2944.00 MB,normal,Low,2000000,http,SF,198,347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:06,104.90.38.79,Hacker 43,172.31.66.42,Smart Phone 28,2944000000,2944.00 MB,satan,,2000000,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,1,0.04,0,0.96,1,0,1,0,255,1,0,1,0,0,0,0,1,1,20
0,tcp,12/1/2018 10:55,104.90.96.102,Hacker 44,172.31.64.54,Desktop 27,1151259.845,1.15 MB,neptune,Low,2616.499647,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,19,0,0,1,1,0.07,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1,21
282,tcp,12/1/2018 11:02,104.90.96.102,Hacker 44,172.31.64.54,Desktop 27,3393590.666,3.39 MB,warezmaster,,7751.937984,ftp,SF,160,595,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,151,52,0.34,0.04,0.01,0,0,0,0,0,11
0,tcp,12/1/2018 10:55,104.91.44.158,Hacker 12,172.31.67.7,Smart Phone 25,404862.0249,404.86 KB,neptune,Medium,920.1409656,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,16,1,1,0,0,0.1,0.08,0,255,16,0.06,0.09,0,0,1,1,0,0,21
0,tcp,12/1/2018 10:56,104.91.44.158,Hacker 12,172.31.66.37,Smart Phone 25,2458019.782,2.46 MB,normal,High,5586.408596,http,SF,241,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,63,255,1,0,0.02,0.04,0,0,0,0,21
0,tcp,12/1/2018 11:02,104.91.44.158,Hacker 12,172.31.67.7,Smart Phone 121,293333333.3,293.33 MB,neptune,,666666.6667,private,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,11,0,0,1,1,0.08,0.06,0,255,11,0.04,0.06,0,0,0,0,1,1,21
0,tcp,12/1/2018 11:04,104.91.44.158,Hacker 12,172.31.66.37,Smart Phone 121,2688911.296,2.69 MB,normal,,6111.162037,http,SF,326,4068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,1,0,0.15,85,253,1,0,0.01,0.02,0,0,0,0,21
0,udp,12/1/2018 10:56,104.95.40.236,Hacker 45,172.31.66.78,Smart Phone 65,3424657.534,3.42 MB,normal,Critical,7783.312578,private,SF,56,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,442,0,0,0,0,1,0,0,255,255,1,0,0.94,0,0,0,0,0,17
0,tcp,12/1/2018 11:03,104.95.40.236,Hacker 45,172.31.66.78,Smart Phone 65,2541278.793,2.54 MB,normal,,5775.633621,http,SF,219,608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
4,tcp,12/1/2018 10:56,104.97.117.153,Hacker 46,192.168.10.25,Palo Alto Firewall,2509166.219,2.51 MB,guess_passwd,Medium,5752.857252,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,238,0.93,0.01,0,0,0,0,0.04,0,16
0,udp,12/1/2018 11:03,104.97.117.153,Hacker 46,192.168.10.25,Palo Alto Firewall,488857.2692,488.86 KB,snmpguess,,1115.234488,private,SF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,15
0,tcp,12/1/2018 10:54,107.20.135.198,Hacker 47,172.31.67.6,Smart Phone 115,0,0.00  B,neptune,Critical,666666.6667,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,1,1,0,0,0.02,0.1,0,255,3,0.01,0.09,0,0,1,1,0,0,21
0,tcp,12/1/2018 11:00,107.20.135.198,Hacker 47,172.31.67.6,Smart Phone 115,1472000000,1472.00 MB,normal,,1000000,http,SF,277,2678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,14,255,1,0,0.07,0.03,0,0,0,0,21
2,tcp,12/1/2018 10:55,108.161.188.192,Hacker 13,172.31.64.87,Phone 9,3958614.485,3.96 MB,normal,Low,8996.851102,smtp,SF,1043,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,63,44,0.7,0.06,0.02,0,0,0,0,0,21
0,tcp,12/1/2018 10:56,108.161.188.192,Hacker 13,172.31.67.12,Phone 9,280051.2179,280.05 KB,normal,Medium,636.4800407,http,SF,209,673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:02,108.161.188.192,Hacker 13,172.31.64.87,Smart Phone 91,2534458.696,2.53 MB,normal,,5781.883432,http,SF,151,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,106,1,0,0.33,0.06,0,0.02,0,0,21
0,tcp,12/1/2018 11:04,108.161.188.192,Hacker 13,172.31.67.12,Smart Phone 91,2562266.06,2.56 MB,mscan,,5867.475974,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0.14,1,0.57,1,0,0.86,180,89,0.34,0.03,0.01,0.02,0.01,0.01,0.87,0.63,14
0,tcp,12/1/2018 10:53,108.161.189.121,Hacker 14,172.31.67.33,Bridge Device 2,1072000000,1072.00 MB,neptune,Critical,2000000,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,13,0,0,1,1,0.06,0.07,0,255,13,0.05,0.06,0,0,0,0,1,1,21
280,tcp,12/1/2018 10:57,108.161.189.121,Hacker 14,172.31.66.105,Bridge Device 2,4063163.727,4.06 MB,warezmaster,Low,9234.463016,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,4,24,1,0,1,0.17,0,0,0,0,16
0,icmp,12/1/2018 10:59,108.161.189.121,Hacker 14,172.31.67.33,Smart Phone 105,1988968.335,1.99 MB,smurf,,4545.454545,ecr_i,SF,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,292,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,18
0,udp,12/1/2018 11:06,108.161.189.121,Hacker 14,172.31.66.105,Smart Phone 105,2582000000,2582.00 MB,normal,,2000000,private,SF,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,506,0,0,0,0,1,0,0,255,254,1,0.01,0.76,0,0,0,0,0,17
0,tcp,12/1/2018 10:56,108.177.98.99,Hacker 48,172.31.68.18,Smart Phone 133,736000000,736.00 MB,normal,Critical,500000,ftp_data,SF,44748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,114,27,0.14,0.04,0.14,0.07,0,0,0.01,0,20
0,tcp,12/1/2018 11:04,108.177.98.99,Hacker 48,172.31.68.18,Smart Phone 133,0,0.00  B,neptune,,1000000,supdup,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,16,0,0,1,1,0.12,0.06,0,255,16,0.06,0.06,0,0,0,0,1,1,18
0,tcp,12/1/2018 10:55,109.199.125.97,Hacker 49,172.31.64.111,Juniper Networks Router 1,4698344.901,4.70 MB,normal,Low,10678.05659,http,SF,227,10683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,1,0,0.19,9,206,1,0,0.11,0.05,0,0,0,0,21
0,tcp,12/1/2018 11:02,109.199.125.97,Hacker 49,172.31.64.111,Juniper Networks Router 1,4606365.159,4.61 MB,normal,,10469.01173,http,SF,328,2261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,243,255,1,0,0.01,0.01,0,0,0,0,21
0,tcp,12/1/2018 10:54,109.201.152.18,Hacker 15,172.31.66.50,Smart Phone 31,981333333.3,981.33 MB,normal,Low,666666.6667,http,SF,316,3632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,32,227,1,0,0.03,0.06,0,0,0,0,21
282,tcp,12/1/2018 10:55,109.201.152.18,Hacker 15,172.31.66.50,Smart Phone 31,401371.9623,401.37 KB,warezmaster,Critical,912.2090053,ftp,SF,158,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,196,64,0.33,0.04,0.01,0,0,0,0,0,12
0,udp,12/1/2018 10:56,109.201.152.18,Hacker 15,172.31.66.71,Smart Phone 31,166044.0017,166.04 KB,normal,Critical,377.372731,domain_u,SF,43,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,237,0.93,0.01,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:00,109.201.152.18,Hacker 15,172.31.66.50,Smart Phone 31,1472000000,1472.00 MB,neptune,,1000000,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,13,1,1,0,0,0.05,0.06,0,255,13,0.05,0.06,0,0,1,1,0,0,21
0,udp,12/1/2018 11:02,109.201.152.18,Hacker 15,172.31.66.50,Smart Phone 60,3968075.033,3.97 MB,normal,,9018.352347,domain_u,SF,46,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,230,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,18
0,tcp,12/1/2018 11:04,109.201.152.18,Hacker 15,172.31.66.71,Smart Phone 60,2602994.074,2.60 MB,guess_passwd,,5960.741324,telnet,SF,129,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,102,0.4,0.02,0,0,0,0,0.01,0.03,9
4,tcp,12/1/2018 10:54,109.95.229.123,Hacker 50,172.31.66.24,Smart Phone 21,647463.4882,647.46 KB,guess_passwd,Critical,1471.507928,pop_3,SF,26,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,44,43,0.95,0.05,0.02,0.05,0,0,0,0,7
0,tcp,12/1/2018 11:01,109.95.229.123,Hacker 50,172.31.66.24,Smart Phone 21,0,0.00  B,satan,,37.19869061,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1,0.09,0,0.91,1,0.01,1,0,199,1,0.01,0.77,0.01,0,0.07,0,0.68,1,15
0,tcp,12/1/2018 10:54,110.136.228.58,Hacker 51,172.31.67.17,Smart Phone 96,3988540.835,3.99 MB,normal,Critical,9110.975438,http,SF,301,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,255,1,0,1,0.05,0,0,0,0,21
0,tcp,12/1/2018 11:01,110.136.228.58,Hacker 51,172.31.67.17,Smart Phone 96,407767.98,407.77 KB,normal,,926.7454091,finger,SF,9,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,18,11,0.11,0.17,0.06,0.27,0,0,0,0,21
4,tcp,12/1/2018 10:55,110.232.86.25,Hacker 52,172.31.65.64,Printer 5,3459799.489,3.46 MB,guess_passwd,Critical,7863.180657,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,45,44,0.96,0.04,0.02,0.05,0,0,0,0,6
92,tcp,12/1/2018 11:01,110.232.86.25,Hacker 52,172.31.65.64,Printer 5,440503.1219,440.50 KB,buffer_overflow,,1006.696227,telnet,SF,2458,9336,0,0,0,6,0,1,8,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,146,19,0.13,0.03,0.01,0,0,0,0,0,0
0,tcp,12/1/2018 10:57,110.74.219.19,Hacker 53,172.31.68.26,Smart Phone 138,2542617.439,2.54 MB,normal,Medium,5810.726994,http,SF,293,2427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,1,0,0.14,52,255,1,0,0.02,0.02,0,0,0,0,21
2,tcp,12/1/2018 11:06,110.74.219.19,Hacker 53,172.31.68.26,Smart Phone 138,2944000000,2944.00 MB,normal,,2000000,smtp,SF,1325,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,108,128,0.86,0.04,0.01,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:56,111.248.92.136,Hacker 54,172.31.67.28,Smart Phone 101,7519.521836,7.52 KB,neptune,High,192.8082522,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,2,0,0,1,1,0.01,0.08,0,255,2,0.01,0.09,0,0,0,0,1,1,21
0,tcp,12/1/2018 11:05,111.248.92.136,Hacker 54,172.31.67.28,Smart Phone 101,2643.328014,2.64 KB,neptune,,64.47141499,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,20,1,1,0,0,0.07,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,20
0,tcp,12/1/2018 10:55,111.250.188.181,Hacker 55,172.31.64.29,Web Proxy Server,2944000000,2944.00 MB,normal,Critical,2000000,http,SF,207,1215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,1,0,0.18,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:01,111.250.188.181,Hacker 55,172.31.64.29,Web Proxy Server,3403333.72,3.40 MB,normal,,7734.849364,http,SF,332,1931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:57,111.68.101.165,Hacker 56,172.31.67.67,Smart Phone 120,4817957.843,4.82 MB,neptune,Critical,10949.90419,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,14,1,1,0,0,0.12,0.08,0,255,14,0.05,0.06,0,0,1,1,0,0,21
1,tcp,12/1/2018 11:06,111.68.101.165,Hacker 56,172.31.67.67,Smart Phone 120,2848000000,2848.00 MB,mailbomb,,2000000,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,237,0.93,0.07,0,0,0,0,0.06,0,14
0,tcp,12/1/2018 10:54,111.73.46.172,Hacker 16,172.31.66.10,Printer 20,247603.4046,247.60 KB,normal,Low,567.6893906,http,SF,230,3216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,215,255,1,0,0,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:55,111.73.46.172,Hacker 16,172.31.66.19,Printer 20,354370.1676,354.37 KB,normal,High,809.4834744,http,SF,320,2358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,1,0,0.23,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:56,111.73.46.172,Hacker 16,172.31.68.10,Smart Phone 19,1237478.705,1.24 MB,normal,Low,2823.071307,http,SF,200,3092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,157,255,1,0,0.01,0.03,0,0,0,0,21
